unique_tokens_rate,num_hrefs,num_imgs,num_videos,average_token_length,num_keywords,min_avg_key,max_avg_key,avg_avg_key,href_avg_shares,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,title_subjectivity,title_sentiment_polarity,shares,title_Word_Count,text_Word_Count,is_weekday,not_weekday,average_shares_by_channel_date,text_readability_score,title_readability_score,noun_count,verb_count,adjective_count,april opens,last year,new window,new york,nggallery id,opens new,pic twitter,seealso slug,social media,twitter com,data_channel_business,data_channel_entertainment,data_channel_lifestyle,data_channel_social media,data_channel_tech
0.603365,32.0,1.0,0.0,5.585253,6.0,1880.118,3573.4,2536.556,462.0,0.391396,0.128839,0.036866,0.009217,0.4,0.0,1500.0,11.0,329.0,1.0,0.0,3657.9333333333334,7.9,2.9,94.0,38.0,44.0,1.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.449664,16.0,1.0,0.0,4.77208,6.0,0.0,3573.4,2121.746,1542.5,0.509546,0.134016,0.041785,0.015195,0.0,0.0,940.0,10.0,519.0,1.0,0.0,2996.3333333333335,9.7,3.3,147.0,63.0,74.0,1.0,2.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.532353,2.0,1.0,0.0,4.404011,6.0,0.0,7278.85,3017.299,11900.0,0.506117,0.135427,0.048711,0.020057,0.05,0.05,1500.0,14.0,458.0,1.0,0.0,2996.3333333333335,9.8,0.9,117.0,59.0,53.0,0.0,0.0,6.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.539432,9.0,1.0,0.0,4.920245,6.0,1050.5,4787.262,3124.2,1700.0,0.413636,0.116142,0.03681,0.021472,0.0,0.0,758.0,10.0,303.0,1.0,0.0,2996.3333333333335,10.3,6.8,70.0,37.0,38.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.466592,10.0,1.0,0.0,4.516376,6.0,0.0,3573.4,2403.802,3600.0,0.538493,0.115446,0.050218,0.022926,1.0,-1.0,2200.0,11.0,346.0,1.0,0.0,3231.25,10.3,0.1,89.0,35.0,45.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.326398,18.0,5.0,0.0,4.42602,5.0,0.0,3573.4,2280.459,3136.0,0.530893,0.186189,0.052296,0.012117,0.25,0.25,3600.0,8.0,535.0,1.0,0.0,3231.25,11.9,6.4,168.0,70.0,87.0,5.0,0.0,31.0,0.0,0.0,27.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,10.0,0.0,0.0,10.0,0.0,6317.7,2865.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9300.0,12.0,1068.0,1.0,0.0,4075.4545454545455,10.6,1.3,282.0,132.0,123.0,2.0,0.0,14.0,1.0,0.0,13.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
0.669565,9.0,1.0,0.0,4.687764,6.0,2544.407,3953.93,3349.987,0.0,0.459711,0.055104,0.042194,0.025316,0.6,-0.13333,2000.0,10.0,332.0,1.0,0.0,3657.9333333333334,8.3,9.6,81.0,34.0,33.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.502632,4.0,1.0,0.0,4.574359,8.0,0.0,9850.0,2490.198,2700.0,0.246296,0.052141,0.025641,0.010256,0.6,0.05,2400.0,8.0,359.0,1.0,0.0,4075.4545454545455,10.4,3.7,113.0,46.0,40.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.410202,15.0,12.0,0.0,5.022822,10.0,1051.889,5881.75,3655.622,1800.0,0.470682,0.333341,0.063278,0.006224,0.0,0.0,729.0,6.0,932.0,1.0,0.0,1578.5,8.3,10.4,201.0,117.0,98.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.486034,6.0,9.0,0.0,4.852806,7.0,3046.5,5982.464,4531.574,6700.0,0.464056,0.129279,0.055198,0.024839,0.0,0.0,1300.0,14.0,1603.0,1.0,0.0,4075.4545454545455,8.5,2.1,380.0,177.0,185.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.497623,5.0,1.0,0.0,4.550232,5.0,0.0,3574.499,2249.793,1400.0,0.463303,0.090861,0.035549,0.023184,0.5,0.5,1100.0,9.0,100.0,1.0,0.0,2814.3684210526317,9.4,8.0,31.0,13.0,18.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.686747,3.0,1.0,0.0,4.917647,5.0,0.0,3574.499,2254.134,1100.0,0.535909,0.234773,0.041176,0.011765,0.0,0.0,974.0,12.0,393.0,1.0,0.0,2814.3684210526317,8.8,7.2,92.0,50.0,49.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.53406,7.0,1.0,0.0,4.77957,8.0,950.3333,3749.446,2682.907,2800.0,0.356667,0.05875,0.024194,0.016129,0.2,0.1,2400.0,5.0,979.0,1.0,0.0,1964.2142857142858,12.0,10.0,537.0,111.0,156.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.570071,2.0,9.0,1.0,4.25,7.0,0.0,7416.976,4516.969,18500.0,0.450435,0.063394,0.041667,0.034722,0.0,0.0,2400.0,13.0,328.0,1.0,0.0,2378.777777777778,10.3,3.6,76.0,33.0,40.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.621951,2.0,0.0,1.0,4.589124,3.0,3342.676,5600.998,4172.724,852.0,0.353502,0.032971,0.024169,0.024169,0.666667,-0.7,2000.0,10.0,184.0,1.0,0.0,2814.3684210526317,7.0,6.8,45.0,28.0,17.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.422049,13.0,6.0,0.0,4.125136,7.0,0.0,3574.499,2556.303,8300.0,0.524217,0.280968,0.057671,0.025027,0.0,0.0,946.0,9.0,649.0,1.0,0.0,1964.2142857142858,8.4,2.1,168.0,75.0,64.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.436312,12.0,4.0,0.0,4.486486,10.0,0.0,3634.893,2488.426,2666.667,0.53231,0.221934,0.070829,0.016775,0.678571,0.25,1700.0,6.0,121.0,1.0,0.0,1964.2142857142858,8.6,10.4,33.0,18.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.55819,4.0,3.0,1.0,4.702306,6.0,0.0,5166.2,2543.889,1900.0,0.463987,0.063433,0.037736,0.020964,0.0,0.0,970.0,12.0,377.0,1.0,0.0,1571.7777777777778,11.6,9.6,104.0,42.0,44.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.757576,4.0,0.0,1.0,4.650485,10.0,1866.8,6019.197,3338.883,7200.0,0.179167,0.045833,0.009709,0.009709,0.0,0.0,2800.0,8.0,108.0,1.0,0.0,2814.3684210526317,5.4,4.1,32.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.45768,2.0,2.0,1.0,4.37931,10.0,0.0,5428.365,2712.504,739.0,0.50028,0.179956,0.040752,0.017241,0.0,0.0,774.0,12.0,285.0,1.0,0.0,1571.7777777777778,9.7,0.9,84.0,43.0,26.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.523305,6.0,1.0,1.0,5.266385,8.0,0.0,3574.499,1670.59,7950.0,0.553016,0.095119,0.027484,0.014799,0.375,-0.125,1700.0,8.0,400.0,1.0,0.0,2560.0,9.4,6.0,78.0,47.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.456215,8.0,3.0,0.0,4.576874,7.0,0.0,3574.499,2396.204,7100.0,0.40615,0.072558,0.017789,0.008895,1.0,0.1,1100.0,11.0,1071.0,1.0,0.0,2814.3684210526317,11.2,6.0,252.0,107.0,125.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.47331,4.0,3.0,0.0,4.477193,7.0,0.0,3574.499,2301.705,1600.0,0.405615,0.144395,0.042105,0.008772,0.454545,0.136364,1900.0,10.0,457.0,1.0,0.0,1964.2142857142858,9.8,8.0,131.0,55.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5225,4.0,2.0,0.0,4.522059,6.0,1813.25,3775.213,2883.79,1400.0,0.357539,0.106726,0.041667,0.014706,0.227273,0.068182,1100.0,10.0,79.0,1.0,0.0,2814.3684210526317,7.1,7.2,22.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.428444,18.0,8.0,0.0,4.708883,5.0,1118.214,3574.499,2308.721,2292.333,0.476456,0.092195,0.033421,0.014072,0.4,0.2,969.0,9.0,467.0,1.0,0.0,2814.3684210526317,12.9,4.4,140.0,57.0,53.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.622074,6.0,1.0,0.0,4.751634,7.0,0.0,3574.499,2191.553,6500.0,0.298765,0.093056,0.029412,0.03268,0.0,0.0,1200.0,8.0,772.0,1.0,0.0,2814.3684210526317,8.2,0.5,214.0,87.0,74.0,0.0,1.0,6.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.521898,4.0,1.0,0.0,4.730909,7.0,1500.0,3574.499,2713.393,39400.0,0.345707,0.122799,0.036364,0.007273,0.0,0.0,1600.0,6.0,1955.0,1.0,0.0,1964.2142857142858,21.2,10.4,918.0,236.0,272.0,0.0,0.0,111.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.490964,5.0,2.0,0.0,5.0,9.0,1958.588,3953.93,3335.428,25100.0,0.464947,0.149802,0.033033,0.006006,1.0,0.0,7500.0,14.0,1164.0,1.0,0.0,2560.0,8.7,8.4,326.0,141.0,119.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.522727,5.0,3.0,0.0,4.312102,5.0,3342.676,7518.373,4798.095,7550.0,0.384754,0.104122,0.050955,0.006369,0.535714,0.285714,4300.0,8.0,278.0,1.0,0.0,2814.3684210526317,9.1,7.2,85.0,29.0,32.0,1.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.623016,8.0,1.0,0.0,4.462745,5.0,1430.466,3953.93,2879.989,2900.0,0.493359,0.215354,0.05098,0.011765,0.0,0.0,530.0,10.0,163.0,1.0,0.0,2814.3684210526317,9.7,3.7,40.0,18.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.418367,30.0,4.0,1.0,4.379342,9.0,0.0,5074.868,2814.976,10250.0,0.529679,0.202539,0.048446,0.014625,0.5,0.3,2500.0,12.0,286.0,1.0,0.0,2378.777777777778,9.8,6.4,77.0,35.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.442667,38.0,30.0,1.0,4.90276,7.0,2218.026,6551.3,3919.475,4400.0,0.441422,0.068438,0.021025,0.015769,0.0,0.0,1700.0,15.0,323.0,1.0,0.0,1571.7777777777778,12.6,6.4,74.0,50.0,37.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.608108,6.0,0.0,0.0,4.693694,6.0,2953.517,7400.0,4016.296,1900.0,0.290829,0.109689,0.036036,0.004505,0.0,0.0,3700.0,9.0,315.0,1.0,0.0,1964.2142857142858,8.1,6.4,97.0,34.0,37.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.57377,6.0,2.0,0.0,4.92268,9.0,851.2353,3574.499,2590.595,1500.0,0.468687,0.10404,0.030928,0.015464,0.5,0.5,1100.0,13.0,277.0,1.0,0.0,1964.2142857142858,8.4,4.8,85.0,38.0,24.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.550162,8.0,1.0,0.0,4.783019,7.0,1728.625,3681.619,2961.418,10650.0,0.453598,0.074621,0.022013,0.015723,1.0,0.0,1000.0,6.0,1195.0,1.0,0.0,1964.2142857142858,9.7,6.8,299.0,152.0,120.0,0.0,0.0,23.0,0.0,0.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.521739,12.0,1.0,1.0,4.585644,7.0,0.0,3574.499,1830.88,0.0,0.473458,-0.04296,0.044046,0.035889,0.58,-0.11333,1600.0,7.0,323.0,1.0,0.0,2560.0,12.4,9.6,110.0,42.0,38.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.421365,9.0,15.0,0.0,5.185185,10.0,0.0,3784.656,2207.547,1400.0,0.351578,0.095265,0.014245,0.005698,0.0,0.0,761.0,12.0,2716.0,1.0,0.0,2378.777777777778,7.9,3.3,643.0,292.0,276.0,0.0,0.0,23.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.415629,12.0,23.0,1.0,4.801991,7.0,0.0,4113.793,2598.085,1911.727,0.347179,0.093969,0.035398,0.013274,0.0,0.0,2900.0,7.0,1638.0,1.0,0.0,1964.2142857142858,9.1,6.0,385.0,153.0,174.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.544271,4.0,3.0,1.0,4.673367,5.0,961.6667,3574.499,2369.812,2600.0,0.304521,0.034443,0.030151,0.027638,0.175,-0.1,1000.0,5.0,417.0,1.0,0.0,2378.777777777778,5.9,5.2,94.0,48.0,42.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.670683,4.0,1.0,1.0,4.479245,6.0,0.0,5445.313,3235.345,13100.0,0.528652,0.115324,0.064151,0.030189,0.0,0.0,4100.0,9.0,611.0,1.0,0.0,1964.2142857142858,7.1,4.4,151.0,80.0,76.0,1.0,1.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.64977,4.0,2.0,0.0,4.827273,10.0,1894.908,6324.5,4007.266,8500.0,0.421338,0.233207,0.068182,0.004545,0.4375,0.1875,8800.0,13.0,369.0,1.0,0.0,2814.3684210526317,13.5,5.2,95.0,41.0,51.0,0.0,0.0,8.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.537698,12.0,1.0,0.0,4.817121,10.0,0.0,3574.499,2415.039,0.0,0.475154,0.183098,0.060311,0.013619,0.5,0.5,4800.0,12.0,390.0,1.0,0.0,2814.3684210526317,7.7,6.4,115.0,31.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.461165,13.0,10.0,0.0,5.535885,10.0,2606.667,11457.14,5248.903,3400.0,0.534762,0.26381,0.038278,0.004785,0.454545,0.136364,2000.0,9.0,178.0,1.0,0.0,2560.0,11.1,8.8,55.0,26.0,25.0,0.0,0.0,7.0,0.0,1.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.583445,34.0,30.0,1.0,4.522124,10.0,1916.667,7416.976,4498.385,25350.0,0.45626,0.095978,0.022756,0.016435,0.0,0.0,1300.0,12.0,268.0,1.0,0.0,1571.7777777777778,7.9,4.4,70.0,26.0,35.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.613419,8.0,1.0,1.0,4.848297,7.0,0.0,3753.639,2480.535,19100.0,0.460802,0.129321,0.037152,0.012384,0.6,0.4,7500.0,10.0,217.0,1.0,0.0,2378.777777777778,11.4,12.7,53.0,29.0,28.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5,4.0,6.0,1.0,4.391913,6.0,3574.499,5982.464,4856.298,17200.0,0.486772,0.120367,0.037325,0.015552,0.633333,5.55e-17,3800.0,11.0,112.0,1.0,0.0,2560.0,9.2,5.2,29.0,14.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.561927,5.0,2.0,0.0,4.820862,6.0,1855.919,3951.833,2861.339,867.0,0.443082,0.165337,0.054422,0.013605,0.0,0.0,1200.0,8.0,464.0,1.0,0.0,2814.3684210526317,13.0,8.8,129.0,47.0,53.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.37911,18.0,3.0,0.0,4.367925,8.0,0.0,13731.75,4628.641,3840.0,0.543576,0.168178,0.04434,0.016038,0.4,0.1,2300.0,8.0,114.0,1.0,0.0,2378.777777777778,8.6,6.4,33.0,17.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.49537,18.0,15.0,0.0,4.642241,10.0,0.0,13731.75,5701.111,3300.0,0.768561,0.080682,0.030172,0.012931,0.0,0.0,2400.0,12.0,290.0,1.0,0.0,2378.777777777778,7.5,2.5,90.0,35.0,39.0,1.0,0.0,5.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.492795,12.0,1.0,3.0,4.655367,5.0,2060.658,3574.499,2828.933,13300.0,0.493449,0.174925,0.04096,0.022599,0.5,0.5,2700.0,11.0,655.0,1.0,0.0,1571.7777777777778,8.6,2.5,181.0,72.0,77.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.365897,10.0,1.0,0.0,4.219214,4.0,3574.499,3953.93,3845.691,19583.33,0.499939,0.060929,0.043668,0.020961,1.0,-1.0,4500.0,11.0,395.0,1.0,0.0,2560.0,10.8,7.6,111.0,57.0,42.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.537344,6.0,2.0,0.0,4.682474,10.0,984.0667,3957.76,2936.636,43600.0,0.480968,0.168025,0.035052,0.012371,0.1,-0.1,1900.0,8.0,1708.0,1.0,0.0,1964.2142857142858,10.1,8.8,422.0,236.0,194.0,0.0,1.0,7.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.487047,35.0,0.0,1.0,4.271789,7.0,2474.073,7416.976,5001.248,731.0,0.516888,0.104541,0.02867,0.018349,0.375,-0.125,1200.0,11.0,1112.0,1.0,0.0,2560.0,8.0,5.2,263.0,119.0,116.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.49375,9.0,1.0,0.0,4.685885,7.0,666.0,5256.0,2635.861,0.0,0.367884,0.060859,0.025845,0.029821,0.1,-0.05,948.0,12.0,721.0,1.0,0.0,2378.777777777778,8.5,5.6,199.0,79.0,85.0,2.0,0.0,9.0,0.0,0.0,9.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0
0.570815,6.0,3.0,0.0,4.510373,6.0,394.0,3574.499,2544.578,3900.0,0.37963,0.030556,0.024896,0.016598,0.533333,0.2,1100.0,12.0,1132.0,1.0,0.0,1571.7777777777778,8.3,8.0,226.0,125.0,110.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.418448,9.0,15.0,0.0,4.680511,4.0,1609.905,3574.499,2856.17,626.8,0.363136,0.11673,0.062833,0.018104,0.0,0.0,902.0,11.0,471.0,1.0,0.0,1571.7777777777778,11.9,10.3,132.0,53.0,57.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.491961,14.0,2.0,1.0,5.071542,10.0,1866.8,4374.765,3459.583,2600.0,0.284038,0.040598,0.025437,0.020668,0.0625,0.0,1900.0,7.0,144.0,1.0,0.0,1571.7777777777778,7.6,6.0,32.0,18.0,20.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.595238,4.0,1.0,0.0,4.726277,7.0,989.5,3574.499,2733.479,1566.667,0.365385,-0.10641,0.007299,0.036496,0.0,0.0,1500.0,9.0,420.0,1.0,0.0,2814.3684210526317,8.5,2.1,132.0,50.0,50.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.551724,9.0,3.0,0.0,4.906015,7.0,2953.517,5411.708,3886.046,29200.0,0.360099,0.084365,0.033835,0.015038,0.125,0.0,2400.0,10.0,228.0,1.0,0.0,1964.2142857142858,9.1,2.1,64.0,23.0,25.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.536673,14.0,3.0,0.0,4.708772,10.0,0.0,4508.818,2913.383,10100.0,0.490807,0.046921,0.04386,0.024561,0.0,0.0,1400.0,10.0,371.0,1.0,0.0,2814.3684210526317,8.8,2.9,95.0,36.0,40.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.44875,13.0,3.0,1.0,5.054388,8.0,1300.0,3953.93,2890.61,1366.667,0.46802,0.007968,0.023486,0.02843,0.0,0.0,1100.0,12.0,648.0,1.0,0.0,2560.0,12.5,4.4,203.0,75.0,89.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.422879,8.0,3.0,0.0,4.489873,9.0,705.6667,4651.921,2783.985,1833.333,0.46794,0.092817,0.027848,0.010127,0.1,0.0,1200.0,11.0,192.0,1.0,0.0,2560.0,6.9,6.4,58.0,25.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.643123,7.0,1.0,1.0,4.775,6.0,0.0,3574.499,1890.145,0.0,0.583858,0.088753,0.032143,0.010714,0.7,-0.1,2100.0,6.0,258.0,1.0,0.0,2814.3684210526317,8.2,9.0,73.0,35.0,25.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.61194,5.0,1.0,1.0,4.375912,7.0,0.0,3574.499,2167.043,0.0,0.60119,0.387121,0.043796,0.00365,0.338889,0.222222,1000.0,7.0,525.0,1.0,0.0,2560.0,12.3,0.1,146.0,67.0,58.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.630178,18.0,1.0,1.0,4.867606,6.0,0.0,5600.998,2086.362,4800.0,0.395563,0.136526,0.025352,0.002817,0.0,0.0,13600.0,11.0,590.0,1.0,0.0,2814.3684210526317,8.9,6.4,138.0,74.0,82.0,0.0,0.0,7.0,1.0,0.0,7.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
0.441913,9.0,1.0,0.0,4.669673,10.0,0.0,3574.499,2197.271,3800.0,0.440975,0.114292,0.038331,0.016911,0.4,0.2,1100.0,10.0,771.0,1.0,0.0,1964.2142857142858,9.0,10.3,183.0,94.0,76.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.439665,6.0,1.0,0.0,4.834123,8.0,2509.091,7100.0,4087.283,0.0,0.533689,0.162135,0.047393,0.015403,0.3,0.0,3000.0,10.0,267.0,1.0,0.0,2814.3684210526317,7.1,4.8,71.0,32.0,37.0,3.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.520548,12.0,1.0,0.0,4.926316,5.0,895.88,3601.16,2491.434,0.0,0.223294,0.18003,0.042105,0.002632,0.25,0.25,1000.0,13.0,262.0,1.0,0.0,2814.3684210526317,6.5,6.4,59.0,33.0,20.0,1.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.558333,3.0,3.0,0.0,4.260726,7.0,0.0,4366.871,2736.728,1100.0,0.399443,0.133077,0.039604,0.018152,0.3,0.2,2800.0,8.0,406.0,1.0,0.0,1571.7777777777778,9.6,8.8,136.0,48.0,50.0,3.0,0.0,16.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.557143,6.0,1.0,0.0,4.445682,9.0,1044.357,3773.322,2751.744,1646.0,0.373691,0.141374,0.030641,0.008357,0.0,0.0,753.0,6.0,82.0,1.0,0.0,1964.2142857142858,6.0,0.9,23.0,13.0,13.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.399012,12.0,12.0,0.0,4.299641,10.0,2429.059,6612.625,3750.795,2702.333,0.467373,0.132578,0.04366,0.017344,0.0,0.0,1600.0,10.0,894.0,1.0,0.0,2378.777777777778,8.8,4.8,235.0,106.0,91.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.614973,3.0,2.0,0.0,4.828125,5.0,1892.219,3601.16,2647.576,3900.0,0.293981,0.063889,0.03125,0.015625,0.25,0.125,1900.0,8.0,797.0,1.0,0.0,2215.4375,9.7,10.0,209.0,87.0,78.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.361652,12.0,3.0,0.0,4.297012,8.0,0.0,3960.028,2831.892,3099.833,0.446087,0.193504,0.060926,0.015817,0.1,0.0,1000.0,7.0,342.0,1.0,0.0,4003.8,10.1,3.7,126.0,30.0,41.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0
0.569912,12.0,1.0,0.0,4.865517,7.0,2448.25,4744.008,3700.804,0.0,0.384303,0.159601,0.043103,0.017241,0.5,0.15,1500.0,9.0,1646.0,1.0,0.0,2921.2,7.9,6.8,406.0,173.0,162.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
